x0000,y0000
6.385e-05,101447,
6.39e-05,99017,
6.395e-05,98087,
6.4e-05,98836,
6.405e-05,97866,
6.41e-05,96962,
6.415e-05,97254,
6.42e-05,97514,
6.425e-05,96580,
6.43e-05,96022,
6.435e-05,95798,
6.44e-05,95764,
6.445e-05,95253,
6.45e-05,95968,
6.455e-05,95145,
6.46e-05,94943,
6.465e-05,94752,
6.47e-05,94970,
6.475e-05,95184,
6.48e-05,95219,
6.485e-05,95718,
6.49e-05,95446,
6.495e-05,95267,
6.5e-05,95613,
6.505e-05,95853,
6.51e-05,95555,
6.515e-05,95266,
6.52e-05,95818,
6.525e-05,95712,
6.53e-05,95784,
6.535e-05,96062,
6.54e-05,96473,
6.545e-05,95867,
6.55e-05,96297,
6.555e-05,95490,
6.56e-05,95782,
6.565e-05,96438,
6.57e-05,96488,
6.575e-05,96067,
6.58e-05,95898,
6.585e-05,95923,
6.59e-05,96054,
6.595e-05,95962,
6.6e-05,96331,
6.605e-05,96554,
6.61e-05,96703,
6.615e-05,95967,
6.62e-05,97114,
6.625e-05,96294,
6.63e-05,96174,
6.635e-05,96476,
6.64e-05,95876,
6.645e-05,96749,
6.65e-05,95735,
6.655e-05,96723,
6.66e-05,96391,
6.665e-05,96267,
6.67e-05,96385,
6.675e-05,96437,
6.68e-05,96846,
6.685e-05,95991,
6.69e-05,96752,
6.695e-05,96801,
6.7e-05,96533,
6.705e-05,96677,
6.71e-05,96185,
6.715e-05,96698,
6.72e-05,96734,
6.725e-05,96653,
6.73e-05,96551,
6.735e-05,96837,
6.74e-05,96335,
6.745e-05,96443,
6.75e-05,96658,
6.755e-05,96696,
6.76e-05,96940,
6.765e-05,96607,
6.77e-05,97027,
6.775e-05,96735,
6.78e-05,96950,
6.785e-05,96969,
6.79e-05,96138,
6.795e-05,96838,
6.8e-05,96063,
6.805e-05,96792,
6.81e-05,97214,
6.815e-05,97162,
6.82e-05,96574,
6.825e-05,96863,
6.83e-05,96292,
6.835e-05,97188,
6.84e-05,96662,
6.845e-05,96876,
6.85e-05,96862,
6.855e-05,96707,
6.86e-05,97018,
6.865e-05,97205,
6.87e-05,93097,
6.875e-05,29129,
6.88e-05,2226,
6.885e-05,465,
6.89e-05,426,
6.895e-05,355,
6.9e-05,353,
6.905e-05,2342,
6.91e-05,60835,
6.915e-05,97468,
6.92e-05,99914,
6.925e-05,98613,
6.93e-05,98225,
6.935e-05,97687,
6.94e-05,97172,
6.945e-05,96812,
6.95e-05,96511,
6.955e-05,96921,
6.96e-05,96443,
6.965e-05,95817,
6.97e-05,95966,
6.975e-05,95195,
6.98e-05,95107,
6.985e-05,95317,
6.99e-05,95112,
6.995e-05,94876,
7e-05,94859,
7.005e-05,94560,
7.01e-05,94860,
7.015e-05,95118,
7.02e-05,95247,
7.025e-05,95300,
7.03e-05,94989,
7.035e-05,94933,
7.04e-05,95182,
7.045e-05,95472,
7.05e-05,95185,
7.055e-05,95886,
7.06e-05,95777,
7.065e-05,95249,
7.07e-05,95246,
7.075e-05,95564,
7.08e-05,95276,
7.085e-05,95693,
7.09e-05,95817,
7.095e-05,95879,
7.1e-05,96412,
7.105e-05,96423,
7.11e-05,95911,
7.115e-05,95837,
7.12e-05,95804,
7.125e-05,95872,
7.13e-05,95733,
7.135e-05,95841,
7.14e-05,95921,
7.145e-05,95671,
7.15e-05,96305,
7.155e-05,96335,
7.16e-05,96173,
7.165e-05,96522,
7.17e-05,96592,
7.175e-05,95973,
7.18e-05,96048,
7.185e-05,96432,
7.19e-05,97229,
7.195e-05,96696,
7.2e-05,96417,
7.205e-05,96238,
7.21e-05,96627,
7.215e-05,96880,
7.22e-05,96198,
7.225e-05,96390,
7.23e-05,96464,
7.235e-05,96829,
7.24e-05,96037,
7.245e-05,96473,
7.25e-05,95800,
7.255e-05,96673,
7.26e-05,96476,
7.265e-05,97045,
7.27e-05,96541,
7.275e-05,96316,
7.28e-05,96981,
7.285e-05,96266,
7.29e-05,97086,
7.295e-05,96802,
7.3e-05,96826,
7.305e-05,96736,
7.31e-05,96870,
7.315e-05,96582,
7.32e-05,96673,
7.325e-05,96604,
7.33e-05,96670,
7.335e-05,96731,
7.34e-05,96135,
7.345e-05,96907,
7.35e-05,96286,
7.355e-05,96301,
7.36e-05,96368,
7.365e-05,97100,
7.37e-05,96996,
7.375e-05,96427,
7.38e-05,96879,
7.385e-05,96380,
7.39e-05,96297,
7.395e-05,97542,
7.4e-05,96586,
7.405e-05,93547,
7.41e-05,28930,
7.415e-05,2277,
7.42e-05,528,
7.425e-05,361,
7.43e-05,349,
7.435e-05,364,
7.44e-05,308,
7.445e-05,45709,
7.45e-05,93058,
7.455e-05,98681,
7.46e-05,97599,
7.465e-05,97092,
7.47e-05,96827,
7.475e-05,96474,
7.48e-05,95701,
7.485e-05,95451,
7.49e-05,95780,
7.495e-05,95834,
7.5e-05,95266,
7.505e-05,94776,
7.51e-05,94577,
7.515e-05,94898,
7.52e-05,94270,
7.525e-05,94692,
7.53e-05,94002,
7.535e-05,94560,
7.54e-05,94553,
7.545e-05,94336,
7.55e-05,94401,
7.555e-05,94608,
7.56e-05,94925,
7.565e-05,94943,
7.57e-05,94671,
7.575e-05,94849,
7.58e-05,95383,
7.585e-05,94879,
7.59e-05,95227,
7.595e-05,95295,
7.6e-05,95205,
7.605e-05,95404,
7.61e-05,95726,
7.615e-05,95211,
7.62e-05,95436,
7.625e-05,95551,
7.63e-05,96199,
7.635e-05,95600,
7.64e-05,95109,
7.645e-05,95215,
7.65e-05,96148,
7.655e-05,95999,
7.66e-05,95590,
7.665e-05,95570,
7.67e-05,96296,
7.675e-05,96214,
7.68e-05,96262,
7.685e-05,96282,
7.69e-05,96069,
7.695e-05,96113,
7.7e-05,95982,
7.705e-05,96220,
7.71e-05,96221,
7.715e-05,96270,
7.72e-05,96183,
7.725e-05,96329,
7.73e-05,95711,
7.735e-05,96194,
7.74e-05,96104,
7.745e-05,96115,
7.75e-05,96030,
7.755e-05,95897,
7.76e-05,96770,
7.765e-05,96290,
7.77e-05,96066,
7.775e-05,96300,
7.78e-05,96667,
7.785e-05,96361,
7.79e-05,96341,
7.795e-05,96553,
7.8e-05,96374,
7.805e-05,95959,
7.81e-05,96575,
7.815e-05,96634,
7.82e-05,96631,
7.825e-05,96299,
7.83e-05,96518,
7.835e-05,96368,
7.84e-05,97148,
7.845e-05,96247,
7.85e-05,96279,
7.855e-05,96482,
7.86e-05,96913,
7.865e-05,96083,
7.87e-05,96953,
7.875e-05,96367,
7.88e-05,96884,
7.885e-05,96733,
7.89e-05,96230,
7.895e-05,96451,
7.9e-05,96699,
7.905e-05,96251,
7.91e-05,96273,
7.915e-05,96137,
7.92e-05,96888,
7.925e-05,96306,
7.93e-05,96915,
7.935e-05,96394,
7.94e-05,96130,
7.945e-05,43047,
7.95e-05,3714,
7.955e-05,584,
7.96e-05,374,
7.965e-05,354,
7.97e-05,292,
7.975e-05,275,
7.98e-05,19524,
7.985e-05,78643,
7.99e-05,96734,
7.995e-05,96889,
8e-05,95152,
8.005e-05,94959,
8.01e-05,95742,
8.015e-05,95370,
8.02e-05,94746,
8.025e-05,94997,
8.03e-05,94468,
8.035e-05,94639,
8.04e-05,94467,
8.045e-05,94116,
8.05e-05,94677,
8.055e-05,93997,
8.06e-05,93611,
8.065e-05,94162,
8.07e-05,93975,
8.075e-05,94141,
8.08e-05,93922,
8.085e-05,94190,
8.09e-05,93830,
8.095e-05,94019,
8.1e-05,94620,
8.105e-05,94616,
8.11e-05,94258,
8.115e-05,94675,
8.12e-05,94542,
8.125e-05,94959,
8.13e-05,95056,
8.135e-05,95137,
8.14e-05,95244,
8.145e-05,95275,
8.15e-05,95619,
8.155e-05,95292,
8.16e-05,95367,
8.165e-05,95361,
8.17e-05,95483,
8.175e-05,94102,
8.18e-05,95931,
8.185e-05,95704,
8.19e-05,95629,
8.195e-05,96093,
8.2e-05,96001,
8.205e-05,95632,
8.21e-05,95848,
8.215e-05,95997,
8.22e-05,95551,
8.225e-05,96210,
8.23e-05,96452,
8.235e-05,95888,
8.24e-05,96243,
8.245e-05,95530,
8.25e-05,96053,
8.255e-05,95122,
8.26e-05,95706,
8.265e-05,95808,
8.27e-05,96071,
8.275e-05,95967,
8.28e-05,95892,
8.285e-05,96268,
8.29e-05,96341,
8.295e-05,96481,
8.3e-05,96341,
8.305e-05,96430,
8.31e-05,96153,
8.315e-05,95547,
8.32e-05,96237,
8.325e-05,96240,
8.33e-05,96257,
8.335e-05,96281,
8.34e-05,96258,
8.345e-05,96489,
8.35e-05,96358,
8.355e-05,96559,
8.36e-05,96281,
8.365e-05,96932,
8.37e-05,96020,
8.375e-05,96658,
8.38e-05,95961,
8.385e-05,96593,
8.39e-05,96672,
8.395e-05,96308,
8.4e-05,96071,
8.405e-05,96574,
8.41e-05,96426,
8.415e-05,96381,
8.42e-05,96329,
8.425e-05,96937,
8.43e-05,96787,
8.435e-05,96371,
8.44e-05,96488,
8.445e-05,96471,
8.45e-05,96231,
8.455e-05,96414,
8.46e-05,96191,
8.465e-05,96995,
8.47e-05,96826,
8.475e-05,96739,
8.48e-05,71642,
8.485e-05,13120,
8.49e-05,967,
8.495e-05,432,
8.5e-05,391,
8.505e-05,307,
8.51e-05,287,
8.515e-05,286,
8.52e-05,45261,
8.525e-05,90341,
8.53e-05,96420,
8.535e-05,94653,
8.54e-05,93947,
8.545e-05,93745,
8.55e-05,94403,
8.555e-05,94324,
8.56e-05,94061,
8.565e-05,93685,
8.57e-05,93840,
8.575e-05,93982,
8.58e-05,93523,
8.585e-05,92982,
8.59e-05,93322,
8.595e-05,93751,
8.6e-05,93659,
8.605e-05,93114,
8.61e-05,93337,
8.615e-05,93508,
8.62e-05,93874,
8.625e-05,93729,
8.63e-05,93777,
8.635e-05,93873,
8.64e-05,94525,
8.645e-05,94648,
8.65e-05,94574,
8.655e-05,94225,
8.66e-05,94263,
8.665e-05,94077,
8.67e-05,95241,
8.675e-05,94757,
8.68e-05,94915,
8.685e-05,94890,
8.69e-05,94947,
8.695e-05,94814,
8.7e-05,94928,
8.705e-05,95695,
8.71e-05,95758,
8.715e-05,95146,
8.72e-05,95094,
8.725e-05,94797,
8.73e-05,95532,
8.735e-05,95186,
8.74e-05,95756,
8.745e-05,95593,
8.75e-05,95610,
8.755e-05,96127,
8.76e-05,95454,
8.765e-05,95240,
8.77e-05,95428,
8.775e-05,95534,
8.78e-05,95710,
8.785e-05,95551,
8.79e-05,95984,
8.795e-05,96266,
8.8e-05,96051,
8.805e-05,96075,
8.81e-05,96161,
8.815e-05,96488,
8.82e-05,96746,
8.825e-05,96272,
8.83e-05,96375,
8.835e-05,95789,
8.84e-05,95800,
8.845e-05,96179,
8.85e-05,96538,
8.855e-05,97060,
8.86e-05,96048,
8.865e-05,96592,
8.87e-05,96497,
8.875e-05,96514,
8.88e-05,95864,
8.885e-05,96040,
8.89e-05,96037,
8.895e-05,96046,
8.9e-05,96595,
8.905e-05,96593,
8.91e-05,96723,
8.915e-05,96199,
8.92e-05,96072,
8.925e-05,96390,
8.93e-05,95971,
8.935e-05,96886,
8.94e-05,96205,
8.945e-05,96361,
8.95e-05,96335,
8.955e-05,96389,
8.96e-05,96581,
8.965e-05,96627,
8.97e-05,95935,
8.975e-05,96632,
8.98e-05,96472,
8.985e-05,96390,
8.99e-05,96364,
8.995e-05,96683,
9e-05,96273,
9.005e-05,96859,
9.01e-05,96382,
9.015e-05,96187,
9.02e-05,43103,
9.025e-05,3840,
9.03e-05,636,
9.035e-05,385,
9.04e-05,324,
9.045e-05,308,
9.05e-05,319,
9.055e-05,2164,
9.06e-05,57957,
9.065e-05,93389,
9.07e-05,94928,
9.075e-05,93607,
9.08e-05,93116,
9.085e-05,93435,
9.09e-05,93342,
9.095e-05,92991,
9.1e-05,93440,
9.105e-05,93674,
9.11e-05,93394,
9.115e-05,93712,
9.12e-05,93058,
9.125e-05,92969,
9.13e-05,93102,
9.135e-05,92941,
9.14e-05,93413,
9.145e-05,93114,
9.15e-05,92814,
9.155e-05,93399,
9.16e-05,93377,
9.165e-05,93803,
9.17e-05,93698,
9.175e-05,94219,
9.18e-05,94289,
9.185e-05,93560,
9.19e-05,93796,
9.195e-05,94041,
9.2e-05,94271,
9.205e-05,94196,
9.21e-05,94955,
9.215e-05,94725,
9.22e-05,94653,
9.225e-05,95171,
9.23e-05,95273,
9.235e-05,95294,
9.24e-05,95040,
9.245e-05,95059,
9.25e-05,94919,
9.255e-05,94974,
9.26e-05,95559,
9.265e-05,95128,
9.27e-05,95512,
9.275e-05,95491,
9.28e-05,95746,
9.285e-05,95638,
9.29e-05,95012,
9.295e-05,95668,
9.3e-05,95587,
9.305e-05,95941,
9.31e-05,95984,
9.315e-05,96202,
9.32e-05,95409,
9.325e-05,95434,
9.33e-05,96044,
9.335e-05,95370,
9.34e-05,95759,
9.345e-05,95730,
9.35e-05,95947,
9.355e-05,96229,
9.36e-05,95807,
9.365e-05,96635,
9.37e-05,95682,
9.375e-05,96229,
9.38e-05,96245,
9.385e-05,95823,
9.39e-05,95859,
9.395e-05,96080,
9.4e-05,96212,
9.405e-05,96390,
9.41e-05,95676,
9.415e-05,95715,
9.42e-05,96786,
9.425e-05,96222,
9.43e-05,96031,
9.435e-05,95895,
9.44e-05,96327,
9.445e-05,95972,
9.45e-05,96098,
9.455e-05,96460,
9.46e-05,95968,
9.465e-05,96498,
9.47e-05,96294,
9.475e-05,95830,
9.48e-05,96684,
9.485e-05,96407,
9.49e-05,95984,
9.495e-05,96468,
9.5e-05,96067,
9.505e-05,96022,
9.51e-05,96330,
9.515e-05,96748,
9.52e-05,96263,
9.525e-05,96331,
9.53e-05,96528,
9.535e-05,96579,
9.54e-05,97196,
9.545e-05,96404,
9.55e-05,96400,
9.555e-05,92734,
9.56e-05,28989,
9.565e-05,2272,
9.57e-05,546,
9.575e-05,353,
9.58e-05,353,
9.585e-05,328,
9.59e-05,271,
9.595e-05,2163,
9.6e-05,57433,
9.605e-05,92342,
9.61e-05,94783,
9.615e-05,92790,
9.62e-05,92720,
9.625e-05,92500,
9.63e-05,93171,
9.635e-05,92699,
9.64e-05,93342,
9.645e-05,93064,
9.65e-05,93713,
9.655e-05,92705,
9.66e-05,92485,
9.665e-05,93251,
9.67e-05,92991,
9.675e-05,93329,
9.68e-05,92541,
9.685e-05,93739,
9.69e-05,93179,
9.695e-05,93230,
9.7e-05,93204,
9.705e-05,93281,
9.71e-05,93671,
9.715e-05,93427,
9.72e-05,93807,
9.725e-05,93851,
9.73e-05,94355,
9.735e-05,93583,
9.74e-05,94151,
9.745e-05,94368,
9.75e-05,94219,
9.755e-05,95016,
9.76e-05,94382,
9.765e-05,94978,
9.77e-05,94808,
9.775e-05,95248,
9.78e-05,95130,
9.785e-05,94484,
9.79e-05,95170,
9.795e-05,95056,
9.8e-05,95817,
9.805e-05,95605,
9.81e-05,95528,
9.815e-05,95687,
9.82e-05,95069,
9.825e-05,95886,
9.83e-05,95288,
9.835e-05,95833,
9.84e-05,95276,
9.845e-05,95604,
9.85e-05,95599,
9.855e-05,95657,
9.86e-05,95418,
9.865e-05,95569,
9.87e-05,95802,
9.875e-05,95473,
9.88e-05,95999,
9.885e-05,95798,
9.89e-05,96089,
9.895e-05,95592,
9.9e-05,95756,
9.905e-05,95889,
9.91e-05,96421,
9.915e-05,95853,
9.92e-05,95899,
9.925e-05,96290,
9.93e-05,95966,
9.935e-05,96236,
9.94e-05,96230,
9.945e-05,96467,
9.95e-05,96061,
9.955e-05,96322,
9.96e-05,96577,
9.965e-05,96284,
9.97e-05,96031,
9.975e-05,96331,
9.98e-05,96098,
9.985e-05,96395,
9.99e-05,96411,
9.995e-05,95918,
0.0001,96428,
0.00010005,96316,
0.0001001,95722,
0.00010015,96083,
0.0001002,96433,
0.00010025,96386,
0.0001003,96226,
0.00010035,96392,
0.0001004,95924,
0.00010045,96150,
0.0001005,96502,
0.00010055,95922,
0.0001006,96160,
0.00010065,96888,
0.0001007,96267,
0.00010075,96888,
0.0001008,96299,
0.00010085,96764,
0.0001009,96501,
0.00010095,93029,
0.000101,29054,
0.00010105,2213,
0.0001011,568,
0.00010115,362,
0.0001012,292,
0.00010125,321,
0.0001013,291,
0.00010135,271,
0.0001014,44146,
0.00010145,88889,
0.0001015,94282,
0.00010155,93358,
0.0001016,92242,
0.00010165,92819,
0.0001017,93142,
0.00010175,93009,
0.0001018,92923,
0.00010185,93445,
0.0001019,92886,
0.00010195,93671,
0.000102,92514,
0.00010205,92789,
0.0001021,92893,
0.00010215,93102,
0.0001022,93174,
0.00010225,93364,
0.0001023,92599,
0.00010235,93260,
0.0001024,93008,
0.00010245,93286,
0.0001025,92880,
0.00010255,93290,
0.0001026,93476,
0.00010265,93976,
0.0001027,94062,
0.00010275,94097,
0.0001028,94377,
0.00010285,93884,
0.0001029,94817,
0.00010295,94654,
0.000103,94861,
0.00010305,95035,
0.0001031,95187,
0.00010315,94412,
0.0001032,95130,
0.00010325,94659,
0.0001033,95399,
0.00010335,95640,
0.0001034,95243,
0.00010345,95543,
0.0001035,95100,
0.00010355,95227,
0.0001036,95843,
0.00010365,95612,
0.0001037,95407,
0.00010375,95587,
0.0001038,95650,
0.00010385,95622,
0.0001039,95409,
0.00010395,95617,
0.000104,96375,
0.00010405,95135,
0.0001041,96260,
0.00010415,96257,
0.0001042,95731,
0.00010425,95601,
0.0001043,96007,
0.00010435,95892,
0.0001044,95477,
0.00010445,96039,
0.0001045,96001,
0.00010455,96173,
0.0001046,95911,
0.00010465,95794,
0.0001047,96435,
0.00010475,95884,
0.0001048,96831,
0.00010485,95668,
0.0001049,95593,
0.00010495,96751,
0.000105,95933,
0.00010505,96112,
0.0001051,96205,
0.00010515,96145,
0.0001052,95872,
0.00010525,96553,
0.0001053,96153,
0.00010535,96326,
0.0001054,96001,
0.00010545,96248,
0.0001055,96949,
0.00010555,96317,
0.0001056,96356,
0.00010565,96488,
0.0001057,96525,
0.00010575,96121,
0.0001058,96472,
0.00010585,95996,
0.0001059,96122,
0.00010595,96463,
0.000106,96756,
0.00010605,96706,
0.0001061,96630,
0.00010615,97245,
0.0001062,96678,
0.00010625,96363,
0.0001063,96522,
0.00010635,96369,
0.0001064,43468,
0.00010645,3933,
0.0001065,583,
0.00010655,386,
0.0001066,355,
0.00010665,319,
0.0001067,296,
0.00010675,269,
0.0001068,19110,
0.00010685,76981,
0.0001069,93807,
0.00010695,94625,
0.000107,92556,
0.00010705,93116,
0.0001071,93520,
0.00010715,93352,
0.0001072,93297,
0.00010725,92594,
0.0001073,93102,
0.00010735,93110,
0.0001074,93139,
0.00010745,93374,
0.0001075,92975,
0.00010755,93150,
0.0001076,93165,
0.00010765,93481,
0.0001077,93515,
0.00010775,93652,
0.0001078,93471,
0.00010785,93867,
0.0001079,93777,
0.00010795,93432,
0.000108,94120,
0.00010805,94612,
0.0001081,93891,
0.00010815,94298,
0.0001082,94389,
0.00010825,94792,
0.0001083,94369,
0.00010835,95297,
0.0001084,95021,
0.00010845,95219,
0.0001085,95550,
0.00010855,95162,
0.0001086,95154,
0.00010865,95127,
0.0001087,95210,
0.00010875,95993,
0.0001088,95090,
0.00010885,96315,
0.0001089,95595,
0.00010895,95905,
0.000109,95337,
0.00010905,95725,
0.0001091,95304,
0.00010915,95368,
0.0001092,95397,
0.00010925,95752,
0.0001093,95862,
0.00010935,95609,
0.0001094,95566,
0.00010945,95926,
0.0001095,96019,
0.00010955,96035,
0.0001096,95966,
0.00010965,96394,
0.0001097,95848,
0.00010975,96215,
0.0001098,95978,
0.00010985,96207,
0.0001099,96510,
0.00010995,95872,
0.00011,96435,
0.00011005,95813,
0.0001101,96212,
0.00011015,96346,
0.0001102,95887,
0.00011025,96459,
0.0001103,96316,
0.00011035,96178,
0.0001104,96240,
0.00011045,96278,
0.0001105,95959,
0.00011055,96381,
0.0001106,96253,
0.00011065,95517,
0.0001107,96381,
0.00011075,96453,
0.0001108,96554,
0.00011085,96589,
0.0001109,96483,
0.00011095,95749,
0.000111,96568,
0.00011105,97037,
0.0001111,96452,
0.00011115,96343,
0.0001112,96277,
0.00011125,96200,
0.0001113,96706,
0.00011135,96675,
0.0001114,96059,
0.00011145,96429,
0.0001115,96743,
0.00011155,96065,
0.0001116,96565,
0.00011165,96426,
0.0001117,96444,
0.00011175,96522,
0.0001118,71735,
0.00011185,13281,
0.0001119,1049,
0.00011195,420,
0.000112,347,
0.00011205,313,
0.0001121,278,
0.00011215,309,
0.0001122,289,
0.00011225,44493,
0.0001123,89719,
0.00011235,96063,
0.0001124,94410,
0.00011245,93785,
0.0001125,93198,
0.00011255,94257,
0.0001126,93840,
0.00011265,93937,
0.0001127,93671,
0.00011275,94501,
0.0001128,94072,
0.00011285,94201,
0.0001129,93711,
0.00011295,93921,
0.000113,93748,
0.00011305,93830,
0.0001131,93503,
0.00011315,93908,
0.0001132,93420,
0.00011325,94161,
0.0001133,94106,
0.00011335,94183,
0.0001134,93711,
0.00011345,94416,
0.0001135,94253,
0.00011355,94549,
0.0001136,94850,
0.00011365,94614,
0.0001137,94433,
0.00011375,94980,
0.0001138,94736,
0.00011385,95518,
0.0001139,95670,
0.00011395,95304,
0.000114,95262,
0.00011405,95430,
0.0001141,95541,
0.00011415,95990,
0.0001142,95953,
0.00011425,95315,
0.0001143,96093,
0.00011435,95906,
0.0001144,95597,
0.00011445,96107,
0.0001145,96261,
0.00011455,96165,
0.0001146,96156,
0.00011465,95877,
0.0001147,96024,
0.00011475,96210,
0.0001148,95625,
0.00011485,96438,
0.0001149,96105,
0.00011495,96225,
0.000115,96290,
0.00011505,96134,
0.0001151,96292,
0.00011515,95717,
0.0001152,96078,
0.00011525,96459,
0.0001153,95979,
0.00011535,96899,
0.0001154,96713,
0.00011545,95975,
0.0001155,96489,
0.00011555,96055,
0.0001156,96178,
0.00011565,95880,
0.0001157,96038,
0.00011575,96514,
0.0001158,96590,
0.00011585,95980,
0.0001159,96399,
0.00011595,95975,
0.000116,96524,
0.00011605,96837,
0.0001161,97006,
0.00011615,96231,
0.0001162,96404,
0.00011625,96948,
0.0001163,96847,
0.00011635,95964,
0.0001164,96801,
0.00011645,96684,
0.0001165,96807,
0.00011655,96728,
0.0001166,96583,
0.00011665,96431,
0.0001167,97141,
0.00011675,96434,
0.0001168,96768,
0.00011685,96136,
0.0001169,96372,
0.00011695,96558,
0.000117,96546,
0.00011705,96431,
0.0001171,96626,
0.00011715,96447,
0.0001172,97051,
0.00011725,43543,
0.0001173,3761,
0.00011735,631,
0.0001174,371,
0.00011745,325,
0.0001175,319,
0.00011755,276,
0.0001176,281,
0.00011765,2068,
0.0001177,58360,
0.00011775,94387,
0.0001178,96986,
0.00011785,95252,
0.0001179,94416,
0.00011795,94841,
0.000118,95282,
0.00011805,95193,
0.0001181,95082,
0.00011815,94971,
0.0001182,94842,
0.00011825,95332,
0.0001183,94782,
0.00011835,94545,
0.0001184,94155,
0.00011845,94617,
0.0001185,94357,
0.00011855,94341,
0.0001186,94551,
0.00011865,94188,
0.0001187,94748,
0.00011875,94596,
0.0001188,94610,
0.00011885,94010,
0.0001189,94133,
0.00011895,94699,
0.000119,94537,
0.00011905,94526,
0.0001191,95427,
0.00011915,95026,
0.0001192,95165,
0.00011925,94981,
0.0001193,95681,
0.00011935,94999,
0.0001194,95509,
0.00011945,95174,
0.0001195,95498,
0.00011955,95877,
0.0001196,95768,
0.00011965,95621,
0.0001197,95970,
0.00011975,96449,
0.0001198,96350,
0.00011985,95471,
0.0001199,96658,
0.00011995,96167,
0.00012,95865,
0.00012005,95741,
0.0001201,96297,
0.00012015,96029,
0.0001202,96094,
0.00012025,96446,
0.0001203,96654,
0.00012035,95775,
0.0001204,96037,
0.00012045,96030,
0.0001205,96535,
0.00012055,96477,
0.0001206,96211,
0.00012065,96937,
0.0001207,96610,
0.00012075,96383,
0.0001208,95923,
0.00012085,96665,
0.0001209,96552,
0.00012095,96808,
0.000121,96672,
0.00012105,96350,
0.0001211,95754,
0.00012115,96374,
0.0001212,96925,
0.00012125,95942,
0.0001213,96376,
0.00012135,96398,
0.0001214,96223,
0.00012145,96735,
0.0001215,96203,
0.00012155,96951,
0.0001216,96668,
0.00012165,96134,
0.0001217,97094,
0.00012175,96975,
0.0001218,96410,
0.00012185,96797,
0.0001219,96276,
0.00012195,96449,
0.000122,96478,
0.00012205,96542,
0.0001221,96460,
0.00012215,96792,
0.0001222,96702,
0.00012225,96510,
0.0001223,96850,
0.00012235,96531,
0.0001224,97106,
0.00012245,96414,
0.0001225,97201,
0.00012255,96713,
0.0001226,96760,
0.00012265,93700,
0.0001227,29249,
0.00012275,2199,
0.0001228,511,
0.00012285,354,
0.0001229,299,
0.00012295,281,
0.000123,275,
0.00012305,286,
0.0001231,2084,
0.00012315,58639,
0.0001232,96038,
0.00012325,97992,
0.0001233,96900,
0.00012335,95607,
0.0001234,95512,
0.00012345,95971,
0.0001235,95666,
0.00012355,94890,
0.0001236,95587,
0.00012365,95301,
0.0001237,95854,
0.00012375,95016,
0.0001238,94907,
0.00012385,94863,
0.0001239,94697,
0.00012395,95219,
0.000124,94543,
0.00012405,94732,
0.0001241,94772,
0.00012415,94824,
0.0001242,95100,
0.00012425,94883,
0.0001243,95099,
0.00012435,94979,
0.0001244,95042,
0.00012445,95473,
0.0001245,95294,
0.00012455,94984,
0.0001246,94972,
0.00012465,95540,
0.0001247,95724,
0.00012475,95032,
0.0001248,96166,
0.00012485,95380,
0.0001249,96029,
0.00012495,95817,
0.000125,95504,
0.00012505,96115,
0.0001251,96089,
0.00012515,96076,
0.0001252,95961,
0.00012525,96213,
0.0001253,96137,
0.00012535,95895,
0.0001254,96190,
0.00012545,96037,
0.0001255,95931,
0.00012555,96123,
0.0001256,95597,
0.00012565,96252,
0.0001257,96048,
0.00012575,96124,
0.0001258,96325,
0.00012585,95692,
0.0001259,96821,
0.00012595,95937,
0.000126,96349,
0.00012605,96880,
0.0001261,96549,
0.00012615,96146,
0.0001262,96366,
0.00012625,96896,
0.0001263,96391,
0.00012635,96524,
0.0001264,96748,
0.00012645,96242,
0.0001265,96286,
0.00012655,96625,
0.0001266,96557,
0.00012665,96339,
0.0001267,97117,
0.00012675,96843,
0.0001268,96964,
0.00012685,96950,
0.0001269,96728,
0.00012695,96661,
0.000127,96144,
0.00012705,96973,
0.0001271,97078,
0.00012715,96588,
0.0001272,95892,
0.00012725,97280,
0.0001273,96381,
0.00012735,97118,
0.0001274,96934,
0.00012745,97185,
0.0001275,96711,
0.00012755,96842,
0.0001276,97086,
0.00012765,95950,
0.0001277,96829,
0.00012775,96830,
0.0001278,97139,
0.00012785,96999,
0.0001279,96695,
0.00012795,96949,
0.000128,97061,
0.00012805,96783,
0.0001281,93695,
0.00012815,29215,
0.0001282,2268,
0.00012825,504,
0.0001283,352,
0.00012835,324,
0.0001284,323,
0.00012845,287,
0.0001285,295,
0.00012855,266,
0.0001286,45483,
0.00012865,92771,
0.0001287,99064,
0.00012875,98518,
0.0001288,96692,
0.00012885,96472,
0.0001289,96864,
0.00012895,96359,
0.000129,96028,
0.00012905,96883,
0.0001291,96078,
0.00012915,96704,
0.0001292,95860,
0.00012925,96035,
0.0001293,95100,
0.00012935,95635,
0.0001294,95143,
0.00012945,95282,
0.0001295,95422,
0.00012955,94925,
0.0001296,95137,
0.00012965,94975,
0.0001297,95192,
0.00012975,95540,
0.0001298,94741,
0.00012985,95359,
0.0001299,95359,
0.00012995,94728,
0.00013,95808,
0.00013005,95961,
0.0001301,95750,
0.00013015,95801,
0.0001302,95382,
0.00013025,95602,
0.0001303,95957,
0.00013035,95463,
0.0001304,95873,
0.00013045,95800,
0.0001305,96063,
0.00013055,96240,
0.0001306,96031,
0.00013065,96115,
