x0000,y0000
8.41e-05,10187,
8.42e-05,10298,
8.43e-05,10178,
8.44e-05,10420,
8.45e-05,10210,
8.46e-05,10352,
8.47e-05,10261,
8.48e-05,10315,
8.49e-05,9978,
8.5e-05,10292,
8.51e-05,10210,
8.52e-05,10243,
8.53e-05,10233,
8.54e-05,10274,
8.55e-05,10236,
8.56e-05,10265,
8.57e-05,10180,
8.58e-05,10301,
8.59e-05,10260,
8.6e-05,10147,
8.61e-05,10333,
8.62e-05,9972,
8.63e-05,10106,
8.64e-05,10195,
8.65e-05,10142,
8.66e-05,10286,
8.67e-05,10171,
8.68e-05,10147,
8.69e-05,10174,
8.7e-05,10313,
8.71e-05,10217,
8.72e-05,10236,
8.73e-05,10343,
8.74e-05,10570,
8.75e-05,10402,
8.76e-05,10113,
8.77e-05,10072,
8.78e-05,10253,
8.79e-05,10220,
8.8e-05,10269,
8.81e-05,10324,
8.82e-05,10238,
8.83e-05,10268,
8.84e-05,10155,
8.85e-05,10248,
8.86e-05,10174,
8.87e-05,10332,
8.88e-05,10394,
8.89e-05,10254,
8.9e-05,10332,
8.91e-05,10194,
8.92e-05,10015,
8.93e-05,10303,
8.94e-05,10106,
8.95e-05,10280,
8.96e-05,10164,
8.97e-05,10173,
8.98e-05,10190,
8.99e-05,10363,
9e-05,10320,
9.01e-05,10221,
9.02e-05,10199,
9.03e-05,10161,
9.04e-05,10035,
9.05e-05,10302,
9.06e-05,10200,
9.07e-05,10213,
9.08e-05,10343,
9.09e-05,10368,
9.1e-05,10227,
9.11e-05,10213,
9.12e-05,10313,
9.13e-05,10061,
9.14e-05,10234,
9.15e-05,10068,
9.16e-05,10242,
9.17e-05,10228,
9.18e-05,10253,
9.19e-05,10290,
9.2e-05,10317,
9.21e-05,10455,
9.22e-05,10349,
9.23e-05,10318,
9.24e-05,10153,
9.25e-05,10347,
9.26e-05,10137,
9.27e-05,10261,
9.28e-05,10235,
9.29e-05,10314,
9.3e-05,10396,
9.31e-05,10256,
9.32e-05,10294,
9.33e-05,10261,
9.34e-05,10415,
9.35e-05,10159,
9.36e-05,10161,
9.37e-05,10218,
9.38e-05,10237,
9.39e-05,10334,
9.4e-05,10276,
9.41e-05,10294,
9.42e-05,10427,
9.43e-05,10130,
9.44e-05,10346,
9.45e-05,10279,
9.46e-05,10364,
9.47e-05,10310,
9.48e-05,10239,
9.49e-05,10410,
9.5e-05,10269,
9.51e-05,10187,
9.52e-05,10169,
9.53e-05,10327,
9.54e-05,10192,
9.55e-05,10171,
9.56e-05,10172,
9.57e-05,10157,
9.58e-05,10188,
9.59e-05,10386,
9.6e-05,10158,
9.61e-05,10471,
9.62e-05,10363,
9.63e-05,10095,
9.64e-05,10223,
9.65e-05,10175,
9.66e-05,10134,
9.67e-05,10275,
9.68e-05,10272,
9.69e-05,10205,
9.7e-05,10262,
9.71e-05,10233,
9.72e-05,10296,
9.73e-05,10153,
9.74e-05,10260,
9.75e-05,10138,
9.76e-05,10013,
9.77e-05,10333,
9.78e-05,10193,
9.79e-05,10019,
9.8e-05,10195,
9.81e-05,10258,
9.82e-05,10375,
9.83e-05,10463,
9.84e-05,10193,
9.85e-05,10346,
9.86e-05,10179,
9.87e-05,10294,
9.88e-05,10273,
9.89e-05,10319,
9.9e-05,10156,
9.91e-05,10246,
9.92e-05,10299,
9.93e-05,10252,
9.94e-05,10155,
9.95e-05,10346,
9.96e-05,10204,
9.97e-05,10316,
9.98e-05,10231,
9.99e-05,10149,
0.0001,10279,
0.0001001,10184,
0.0001002,10199,
0.0001003,10114,
0.0001004,10307,
0.0001005,10171,
0.0001006,10273,
0.0001007,10165,
0.0001008,10271,
0.0001009,10222,
0.000101,10321,
0.0001011,6834,
0.0001012,8651,
0.0001013,10769,
0.0001014,10561,
0.0001015,10232,
0.0001016,10227,
0.0001017,10365,
0.0001018,10422,
0.0001019,10439,
0.000102,10282,
0.0001021,10382,
0.0001022,10165,
0.0001023,10330,
0.0001024,10285,
0.0001025,10190,
0.0001026,10090,
0.0001027,10052,
0.0001028,10189,
0.0001029,10246,
0.000103,10263,
0.0001031,10366,
0.0001032,10394,
0.0001033,10176,
0.0001034,10206,
0.0001035,10177,
0.0001036,10273,
0.0001037,10152,
0.0001038,10414,
0.0001039,10206,
0.000104,10247,
0.0001041,10259,
0.0001042,10384,
0.0001043,10161,
0.0001044,10335,
0.0001045,10239,
0.0001046,10108,
0.0001047,10218,
0.0001048,10450,
0.0001049,10104,
0.000105,10428,
0.0001051,10189,
0.0001052,10192,
0.0001053,10386,
0.0001054,10126,
0.0001055,10143,
0.0001056,10094,
0.0001057,10336,
0.0001058,10071,
0.0001059,10088,
0.000106,10029,
0.0001061,10163,
0.0001062,10158,
0.0001063,10068,
0.0001064,10274,
0.0001065,10328,
0.0001066,10149,
0.0001067,10213,
0.0001068,9992,
0.0001069,10349,
0.000107,10200,
0.0001071,10196,
0.0001072,10172,
0.0001073,10292,
0.0001074,10191,
0.0001075,10375,
0.0001076,10333,
0.0001077,10145,
0.0001078,10209,
0.0001079,10237,
0.000108,10222,
0.0001081,10145,
0.0001082,10226,
0.0001083,10276,
0.0001084,10269,
0.0001085,10258,
0.0001086,10138,
0.0001087,10158,
0.0001088,10297,
0.0001089,10181,
0.000109,10286,
0.0001091,10186,
0.0001092,10246,
0.0001093,10410,
0.0001094,10345,
0.0001095,10376,
0.0001096,10144,
0.0001097,9991,
0.0001098,10095,
0.0001099,10140,
0.00011,10271,
0.0001101,10261,
0.0001102,10280,
0.0001103,10140,
0.0001104,10202,
0.0001105,10523,
0.0001106,10226,
0.0001107,10368,
0.0001108,10367,
0.0001109,10133,
0.000111,10277,
0.0001111,10197,
0.0001112,10324,
0.0001113,10081,
0.0001114,10323,
0.0001115,10047,
0.0001116,10328,
0.0001117,10075,
0.0001118,10209,
0.0001119,10276,
0.000112,10373,
0.0001121,10326,
0.0001122,10187,
0.0001123,10155,
0.0001124,10354,
0.0001125,10368,
0.0001126,10333,
0.0001127,10139,
0.0001128,10028,
0.0001129,10244,
0.000113,10385,
0.0001131,10405,
0.0001132,10028,
0.0001133,10199,
0.0001134,10173,
0.0001135,10237,
0.0001136,10376,
0.0001137,10186,
0.0001138,10201,
0.0001139,10267,
0.000114,10291,
0.0001141,10127,
0.0001142,10133,
0.0001143,10340,
0.0001144,10311,
0.0001145,10212,
0.0001146,10192,
0.0001147,10229,
0.0001148,10133,
0.0001149,10105,
0.000115,10228,
0.0001151,10176,
0.0001152,10156,
0.0001153,10388,
0.0001154,10165,
0.0001155,10143,
0.0001156,10194,
0.0001157,10060,
0.0001158,10357,
0.0001159,10208,
0.000116,10170,
0.0001161,10113,
0.0001162,10138,
0.0001163,10211,
0.0001164,10367,
0.0001165,10053,
0.0001166,10335,
0.0001167,10276,
0.0001168,10214,
0.0001169,10321,
0.000117,10250,
0.0001171,10296,
0.0001172,10205,
0.0001173,10348,
0.0001174,10195,
0.0001175,10203,
0.0001176,10162,
0.0001177,10333,
0.0001178,10122,
0.0001179,10078,
0.000118,10164,
0.0001181,10211,
0.0001182,10191,
0.0001183,10326,
0.0001184,10275,
0.0001185,10266,
0.0001186,10203,
0.0001187,10441,
0.0001188,10227,
0.0001189,10079,
0.000119,10457,
0.0001191,10264,
0.0001192,10155,
0.0001193,10287,
0.0001194,10232,
0.0001195,10243,
0.0001196,10253,
0.0001197,10133,
