x0000,y0000
6.13e-07,16023,
6.14e-07,15742,
6.15e-07,15744,
6.16e-07,15816,
6.17e-07,15896,
6.18e-07,15826,
6.19e-07,15483,
6.2e-07,15861,
6.21e-07,15807,
6.22e-07,15882,
6.23e-07,15754,
6.24e-07,16021,
6.25e-07,15832,
6.26e-07,15908,
6.27e-07,15937,
6.28e-07,15655,
6.29e-07,15775,
6.3e-07,15721,
6.31e-07,15569,
6.32e-07,16079,
6.33e-07,15793,
6.34e-07,15797,
6.35e-07,15493,
6.36e-07,15702,
6.37e-07,15873,
6.38e-07,15539,
6.39e-07,15637,
6.4e-07,16102,
6.41e-07,15986,
6.42e-07,15743,
6.43e-07,15804,
6.44e-07,15783,
6.45e-07,15725,
6.46e-07,15729,
6.47e-07,15773,
6.48e-07,15804,
6.49e-07,15835,
6.5e-07,15704,
6.51e-07,15861,
6.52e-07,15791,
6.53e-07,15455,
6.54e-07,15637,
6.55e-07,15669,
6.56e-07,15812,
6.57e-07,15803,
6.58e-07,15545,
6.59e-07,15841,
6.6e-07,15768,
6.61e-07,15636,
6.62e-07,15696,
6.63e-07,15987,
6.64e-07,15710,
6.65e-07,16026,
6.66e-07,15809,
6.67e-07,15666,
6.68e-07,15806,
6.69e-07,15904,
6.7e-07,15588,
6.71e-07,15665,
6.72e-07,15958,
6.73e-07,15592,
6.74e-07,15633,
6.75e-07,15762,
6.76e-07,15807,
6.77e-07,15646,
6.78e-07,15473,
6.79e-07,15840,
6.8e-07,15679,
6.81e-07,15784,
6.82e-07,15830,
6.83e-07,15849,
6.84e-07,16090,
6.85e-07,15715,
6.86e-07,15555,
6.87e-07,15812,
6.88e-07,15644,
6.89e-07,15598,
6.9e-07,15556,
6.91e-07,15876,
6.92e-07,15720,
6.93e-07,15577,
6.94e-07,15712,
6.95e-07,15659,
6.96e-07,15672,
6.97e-07,15779,
6.98e-07,15514,
6.99e-07,15446,
7e-07,15822,
7.01e-07,15684,
7.02e-07,15776,
7.03e-07,15646,
7.04e-07,15822,
7.05e-07,15691,
7.06e-07,15668,
7.07e-07,15799,
7.08e-07,15759,
7.09e-07,15556,
7.1e-07,15643,
7.11e-07,15699,
7.12e-07,15637,
7.13e-07,15667,
7.14e-07,15963,
7.15e-07,15679,
7.16e-07,15753,
7.17e-07,15593,
7.18e-07,15677,
7.19e-07,15489,
7.2e-07,15461,
7.21e-07,15746,
7.22e-07,15346,
7.23e-07,15791,
7.24e-07,15818,
7.25e-07,15716,
7.26e-07,15824,
7.27e-07,15842,
7.28e-07,15791,
7.29e-07,15723,
7.3e-07,15689,
7.31e-07,15489,
7.32e-07,15588,
7.33e-07,15542,
7.34e-07,15603,
7.35e-07,15756,
7.36e-07,15649,
7.37e-07,15569,
7.38e-07,15778,
7.39e-07,15759,
7.4e-07,15785,
7.41e-07,15704,
7.42e-07,15808,
7.43e-07,15741,
7.44e-07,15607,
7.45e-07,15763,
7.46e-07,15769,
7.47e-07,15756,
7.48e-07,15606,
7.49e-07,15542,
7.5e-07,15459,
7.51e-07,15670,
7.52e-07,15737,
7.53e-07,15622,
7.54e-07,15690,
7.55e-07,15698,
7.56e-07,15496,
7.57e-07,15659,
7.58e-07,15732,
7.59e-07,15791,
7.6e-07,15505,
7.61e-07,15779,
7.62e-07,15805,
7.63e-07,15921,
7.64e-07,15642,
7.65e-07,15694,
7.66e-07,15726,
7.67e-07,15602,
7.68e-07,15625,
7.69e-07,15685,
7.7e-07,15700,
7.71e-07,15864,
7.72e-07,15645,
7.73e-07,15792,
7.74e-07,15658,
7.75e-07,15643,
7.76e-07,15847,
7.77e-07,15668,
7.78e-07,15897,
7.79e-07,15587,
7.8e-07,15593,
7.81e-07,15739,
7.82e-07,15481,
7.83e-07,15860,
7.84e-07,15683,
7.85e-07,15496,
7.86e-07,15526,
7.87e-07,15656,
7.88e-07,15749,
7.89e-07,15675,
7.9e-07,15678,
7.91e-07,15838,
7.92e-07,15774,
7.93e-07,15680,
7.94e-07,15745,
7.95e-07,15715,
7.96e-07,15605,
7.97e-07,15556,
7.98e-07,15533,
7.99e-07,15665,
8e-07,15608,
8.01e-07,15560,
8.02e-07,15857,
8.03e-07,15676,
8.04e-07,15670,
8.05e-07,15715,
8.06e-07,15612,
8.07e-07,15761,
8.08e-07,15586,
8.09e-07,15649,
8.1e-07,15461,
8.11e-07,15603,
8.12e-07,15589,
8.13e-07,15866,
8.14e-07,15469,
8.15e-07,15541,
8.16e-07,15634,
8.17e-07,15803,
8.18e-07,15573,
8.19e-07,15629,
8.2e-07,15613,
8.21e-07,15586,
8.22e-07,15467,
8.23e-07,15849,
8.24e-07,15570,
8.25e-07,15835,
8.26e-07,15536,
8.27e-07,15699,
8.28e-07,15684,
8.29e-07,15422,
8.3e-07,15837,
8.31e-07,15410,
8.32e-07,15648,
8.33e-07,15809,
8.34e-07,15943,
8.35e-07,15359,
8.36e-07,15826,
8.37e-07,15867,
8.38e-07,15465,
8.39e-07,15747,
8.4e-07,15563,
8.41e-07,15639,
8.42e-07,15891,
8.43e-07,15647,
8.44e-07,15482,
8.45e-07,15749,
8.46e-07,15500,
8.47e-07,15850,
8.48e-07,15382,
8.49e-07,15668,
8.5e-07,15645,
8.51e-07,15713,
8.52e-07,15874,
8.53e-07,15491,
8.54e-07,15626,
8.55e-07,15502,
8.56e-07,15522,
8.57e-07,15746,
8.58e-07,15647,
8.59e-07,15587,
8.6e-07,15736,
8.61e-07,15806,
8.62e-07,15678,
8.63e-07,15702,
8.64e-07,15542,
8.65e-07,15614,
8.66e-07,15794,
8.67e-07,15572,
8.68e-07,15701,
8.69e-07,15600,
8.7e-07,15730,
8.71e-07,15568,
8.72e-07,15829,
8.73e-07,15562,
8.74e-07,15596,
8.75e-07,15734,
8.76e-07,15464,
8.77e-07,15588,
8.78e-07,15905,
8.79e-07,15636,
8.8e-07,15499,
8.81e-07,15830,
8.82e-07,15577,
8.83e-07,15360,
8.84e-07,15679,
8.85e-07,15805,
8.86e-07,15811,
8.87e-07,15662,
8.88e-07,15779,
8.89e-07,15854,
8.9e-07,15413,
8.91e-07,15743,
8.92e-07,15732,
8.93e-07,15672,
8.94e-07,15913,
8.95e-07,15716,
8.96e-07,15491,
8.97e-07,15637,
8.98e-07,15660,
8.99e-07,15524,
9e-07,15727,
9.01e-07,15749,
9.02e-07,15791,
9.03e-07,15485,
9.04e-07,15842,
9.05e-07,15698,
9.06e-07,15770,
9.07e-07,15359,
9.08e-07,15510,
9.09e-07,15693,
9.1e-07,15769,
9.11e-07,15698,
9.12e-07,15756,
9.13e-07,15693,
9.14e-07,15751,
9.15e-07,15515,
9.16e-07,15722,
9.17e-07,15729,
9.18e-07,15699,
9.19e-07,15536,
9.2e-07,15762,
9.21e-07,15691,
9.22e-07,15692,
9.23e-07,15423,
9.24e-07,15541,
9.25e-07,15579,
9.26e-07,15453,
9.27e-07,15677,
9.28e-07,15605,
9.29e-07,15561,
9.3e-07,15662,
9.31e-07,15935,
9.32e-07,15719,
9.33e-07,15666,
9.34e-07,15719,
9.35e-07,15798,
9.36e-07,15583,
9.37e-07,16015,
9.38e-07,15650,
9.39e-07,15667,
9.4e-07,15596,
9.41e-07,15567,
9.42e-07,15886,
9.43e-07,15569,
9.44e-07,15800,
9.45e-07,15612,
9.46e-07,15762,
9.47e-07,15884,
9.48e-07,15464,
9.49e-07,15583,
9.5e-07,15700,
9.51e-07,15566,
9.52e-07,15646,
9.53e-07,15595,
9.54e-07,15536,
9.55e-07,15432,
9.56e-07,15680,
9.57e-07,15797,
9.58e-07,15730,
9.59e-07,15643,
9.6e-07,15917,
9.61e-07,15812,
9.62e-07,15694,
9.63e-07,15674,
9.64e-07,15654,
9.65e-07,15558,
9.66e-07,15697,
9.67e-07,15648,
9.68e-07,15754,
9.69e-07,15664,
9.7e-07,15727,
9.71e-07,15771,
9.72e-07,15794,
9.73e-07,15605,
9.74e-07,15707,
9.75e-07,15684,
9.76e-07,15654,
9.77e-07,15796,
9.78e-07,15633,
9.79e-07,15619,
9.8e-07,15695,
9.81e-07,15702,
9.82e-07,15952,
9.83e-07,15724,
9.84e-07,15959,
9.85e-07,15884,
9.86e-07,15639,
9.87e-07,15792,
9.88e-07,16023,
9.89e-07,15749,
9.9e-07,15720,
9.91e-07,15918,
9.92e-07,15703,
9.93e-07,15976,
9.94e-07,15583,
9.95e-07,15712,
9.96e-07,15723,
9.97e-07,15739,
9.98e-07,15932,
9.99e-07,15562,
1e-06,15736,
1.001e-06,15695,
1.002e-06,15831,
1.003e-06,15826,
1.004e-06,15836,
1.005e-06,15867,
1.006e-06,15653,
1.007e-06,15643,
1.008e-06,15462,
1.009e-06,15516,
1.01e-06,15589,
1.011e-06,15674,
1.012e-06,15729,
1.013e-06,15564,
1.014e-06,15842,
1.015e-06,15885,
1.016e-06,15860,
1.017e-06,15814,
1.018e-06,15778,
1.019e-06,15813,
1.02e-06,15705,
1.021e-06,15855,
1.022e-06,15769,
1.023e-06,15805,
1.024e-06,15630,
1.025e-06,15788,
1.026e-06,15652,
1.027e-06,15981,
1.028e-06,15676,
1.029e-06,15700,
1.03e-06,15647,
1.031e-06,15548,
1.032e-06,15876,
1.033e-06,15891,
1.034e-06,15650,
1.035e-06,15764,
1.036e-06,16004,
1.037e-06,15764,
1.038e-06,15538,
1.039e-06,15714,
1.04e-06,15788,
1.041e-06,15941,
1.042e-06,15775,
1.043e-06,15726,
1.044e-06,15792,
1.045e-06,15759,
1.046e-06,15726,
1.047e-06,15610,
1.048e-06,15809,
1.049e-06,15733,
1.05e-06,15602,
1.051e-06,15624,
1.052e-06,15627,
1.053e-06,15805,
1.054e-06,15750,
1.055e-06,15749,
1.056e-06,15804,
1.057e-06,15878,
1.058e-06,15987,
1.059e-06,15746,
1.06e-06,15887,
1.061e-06,15844,
1.062e-06,15946,
1.063e-06,15861,
1.064e-06,15780,
1.065e-06,15744,
1.066e-06,15739,
1.067e-06,15993,
1.068e-06,15916,
1.069e-06,15827,
1.07e-06,15807,
1.071e-06,15735,
1.072e-06,15717,
1.073e-06,15695,
1.074e-06,15517,
1.075e-06,15723,
1.076e-06,16075,
1.077e-06,16049,
1.078e-06,15830,
1.079e-06,15803,
1.08e-06,15819,
1.081e-06,16023,
1.082e-06,15842,
1.083e-06,15720,
1.084e-06,16009,
1.085e-06,15727,
1.086e-06,15800,
1.087e-06,15792,
1.088e-06,15774,
1.089e-06,15975,
1.09e-06,15746,
1.091e-06,15735,
1.092e-06,15642,
1.093e-06,15623,
1.094e-06,15867,
1.095e-06,15811,
1.096e-06,16056,
1.097e-06,15813,
1.098e-06,15468,
1.099e-06,15593,
1.1e-06,15721,
1.101e-06,15885,
1.102e-06,15585,
1.103e-06,15822,
1.104e-06,15803,
1.105e-06,15720,
1.106e-06,15777,
1.107e-06,15774,
1.108e-06,15792,
1.109e-06,15752,
1.11e-06,16190,
1.111e-06,15832,
1.112e-06,15655,
1.113e-06,15885,
1.114e-06,15791,
1.115e-06,15866,
1.116e-06,15801,
1.117e-06,15712,
1.118e-06,15740,
1.119e-06,15495,
1.12e-06,15692,
1.121e-06,15856,
1.122e-06,15943,
1.123e-06,15796,
1.124e-06,15638,
1.125e-06,15807,
1.126e-06,15788,
1.127e-06,15911,
1.128e-06,15925,
1.129e-06,16132,
1.13e-06,15774,
1.131e-06,15997,
1.132e-06,15796,
1.133e-06,15830,
1.134e-06,15837,
1.135e-06,16002,
1.136e-06,15787,
1.137e-06,15847,
1.138e-06,15773,
1.139e-06,15872,
1.14e-06,15942,
1.141e-06,15820,
1.142e-06,15741,
1.143e-06,15648,
1.144e-06,15642,
1.145e-06,15892,
1.146e-06,15966,
1.147e-06,15730,
1.148e-06,15857,
1.149e-06,15768,
1.15e-06,15911,
1.151e-06,15882,
1.152e-06,15805,
1.153e-06,15873,
1.154e-06,16007,
1.155e-06,15882,
1.156e-06,15876,
1.157e-06,15796,
1.158e-06,15953,
1.159e-06,15681,
1.16e-06,15987,
1.161e-06,16067,
1.162e-06,15927,
1.163e-06,15621,
1.164e-06,16101,
1.165e-06,15836,
1.166e-06,15732,
1.167e-06,15951,
1.168e-06,15920,
1.169e-06,15837,
1.17e-06,15716,
1.171e-06,15814,
1.172e-06,15916,
1.173e-06,15845,
1.174e-06,15619,
1.175e-06,15718,
1.176e-06,15670,
1.177e-06,15947,
1.178e-06,15702,
1.179e-06,15846,
1.18e-06,15893,
1.181e-06,15770,
1.182e-06,15827,
1.183e-06,15938,
1.184e-06,16047,
1.185e-06,15699,
1.186e-06,15645,
1.187e-06,15819,
1.188e-06,15951,
1.189e-06,15744,
1.19e-06,15834,
1.191e-06,15722,
1.192e-06,15883,
1.193e-06,15749,
1.194e-06,15875,
1.195e-06,16041,
1.196e-06,15601,
1.197e-06,15744,
1.198e-06,15822,
1.199e-06,15993,
1.2e-06,16029,
1.201e-06,15947,
1.202e-06,16028,
1.203e-06,15930,
1.204e-06,15745,
1.205e-06,15512,
1.206e-06,15765,
1.207e-06,15926,
1.208e-06,15908,
1.209e-06,15760,
1.21e-06,16011,
1.211e-06,15820,
1.212e-06,15825,
1.213e-06,16149,
1.214e-06,15862,
1.215e-06,16055,
1.216e-06,15762,
1.217e-06,15780,
1.218e-06,15817,
1.219e-06,15754,
1.22e-06,15947,
1.221e-06,15873,
1.222e-06,15831,
1.223e-06,16057,
1.224e-06,15655,
1.225e-06,15825,
1.226e-06,15868,
1.227e-06,15730,
1.228e-06,15870,
1.229e-06,15584,
1.23e-06,15905,
1.231e-06,15930,
1.232e-06,15727,
1.233e-06,15759,
1.234e-06,15911,
1.235e-06,16014,
1.236e-06,15924,
1.237e-06,16139,
1.238e-06,16080,
1.239e-06,15724,
1.24e-06,15857,
1.241e-06,15937,
1.242e-06,15990,
1.243e-06,15617,
1.244e-06,15930,
1.245e-06,15804,
1.246e-06,15941,
1.247e-06,15945,
1.248e-06,15899,
1.249e-06,15870,
1.25e-06,15908,
1.251e-06,15930,
1.252e-06,15967,
1.253e-06,15948,
1.254e-06,15796,
1.255e-06,15914,
1.256e-06,16054,
1.257e-06,15940,
1.258e-06,16080,
1.259e-06,15771,
1.26e-06,15974,
1.261e-06,15944,
1.262e-06,15712,
1.263e-06,15899,
1.264e-06,15865,
1.265e-06,15927,
1.266e-06,15964,
1.267e-06,15846,
1.268e-06,15892,
1.269e-06,15889,
1.27e-06,15920,
1.271e-06,15762,
1.272e-06,16035,
1.273e-06,15894,
1.274e-06,15725,
1.275e-06,16117,
1.276e-06,16138,
1.277e-06,15837,
1.278e-06,15783,
1.279e-06,15759,
1.28e-06,15854,
1.281e-06,15885,
1.282e-06,15927,
1.283e-06,15903,
