x0000,y0000
0.000648,206312.0973,
0.000649,206312.0464,
0.00065,206312.2857,
0.000651,206312.9689,
0.000652,206313.0517,
0.000653,206313.7593,
0.000654,206313.7929,
0.000655,206313.9928,
0.000656,206314.0989,
0.000657,206314.2466,
0.000658,206314.7722,
0.000659,206315.2978,
0.00066,206315.1264,
0.000661,206315.6031,
0.000662,206316.0214,
0.000663,206315.9219,
0.000664,206316.0656,
0.000665,206316.1836,
0.000666,206316.8224,
0.000667,206316.8923,
0.000668,206316.987,
0.000669,206317.4097,
0.00067,206317.3187,
0.000671,206317.6198,
0.000672,206317.839,
0.000673,206317.7647,
0.000674,206318.0295,
0.000675,206318.5386,
0.000676,206318.614,
0.000677,206319.0737,
0.000678,206319.2467,
0.000679,206318.9488,
0.00068,206318.9684,
0.000681,206319.4242,
0.000682,206319.5047,
0.000683,206319.7227,
0.000684,206319.724,
0.000685,206319.887,
0.000686,206320.1105,
0.000687,206320.0918,
0.000688,206319.9417,
0.000689,206320.253,
0.00069,206320.8278,
0.000691,206320.8679,
0.000692,206321.3615,
0.000693,206320.7758,
0.000694,206321.3934,
0.000695,206321.3997,
0.000696,206321.8325,
0.000697,206321.8895,
0.000698,206322.1282,
0.000699,206322.199,
0.0007,206322.2396,
0.000701,162719.4266,
0.000702,180029.8186,
0.000703,206248.2306,
0.000704,206270.6899,
0.000705,206280.4797,
0.000706,206283.8781,
0.000707,206283.9324,
0.000708,206283.7826,
0.000709,206285.0031,
0.00071,206286.2543,
0.000711,206287.0092,
0.000712,206288.4813,
0.000713,206289.4032,
0.000714,206290.3546,
0.000715,206291.5916,
0.000716,206292.7428,
0.000717,206293.3491,
0.000718,206293.9156,
0.000719,206295.319,
0.00072,206296.1954,
0.000721,206296.7478,
0.000722,206297.8339,
0.000723,206298.3697,
0.000724,206299.2112,
0.000725,206299.8371,
0.000726,206299.9552,
0.000727,206301.4334,
0.000728,206301.4558,
0.000729,206302.632,
0.00073,206303.0923,
0.000731,206303.3822,
0.000732,206304.0964,
0.000733,206304.5273,
0.000734,206305.0758,
0.000735,206305.0629,
0.000736,206305.7588,
0.000737,206306.4123,
0.000738,206306.8063,
0.000739,206307.3965,
0.00074,206307.6865,
0.000741,206308.3257,
0.000742,206308.3213,
0.000743,206309.1302,
0.000744,206309.3141,
0.000745,206309.5601,
0.000746,206310.2311,
0.000747,206310.5789,
0.000748,206310.8066,
0.000749,206311.1264,
0.00075,206311.8727,
0.000751,206311.5361,
0.000752,206311.8984,
0.000753,206312.2904,
0.000754,206312.4962,
